transaction_id,fecha,anio,mes,nombre_mes,empresa,cliente_proveedor,categoria,subcategoria,tipo_movimiento,importe_limpio,moneda,canal_pago,estado,centro_coste,descripcion,referencia_externa,pais
TRX-100346,2025-01-13,2025,1,Enero,Grupo Meridian SA,Goyo Estévez Oliveras S.Com.,Suministros,Tecnología,Ingreso,2358.07,EUR,Paypal,Pagado,Comercial,Muchas principios posibilidades palabra bien toda equipo muerte méxico.,REF-45200,España
TRX-100347,2025-11-14,2025,11,Noviembre,Iberia Finance SL,Hnos Esteve S.L.N.E,Consultoría,Operaciones,Ingreso,2697.72,EUR,SEPA,Pagado,RRHH,Asunto riesgo eran valores pudo resultado obras pública organización causa decía.,REF-39820,España
TRX-100348,2025-03-04,2025,3,Marzo,Andes Investments SL,Redondo y asociados S.A.,Impuestos,Sociedades,Gasto,1779.62,USD,Paypal,Pagado,TI,Amigos había pone cual sobre forma sistema sobre dónde razón.,REF-14551,España
TRX-100349,2025-11-24,2025,11,Noviembre,Iberia Finance SL,Begoña Jaén Avilés S.Com.,Financiación,Comisiones,Ingreso,4518.25,GBP,Paypal,Pagado,Comercial,Formación con distintas siete propuesta octubre difícil buenos creo miedo.,REF-37772,Francia
TRX-100350,2025-03-09,2025,3,Marzo,Cresta Partners SA,Peinado y Barragán S.L.L.,Consultoría,Estrategia,Ingreso,1843.78,EUR,Bizum,Pagado,RRHH,Varias corazón período después acuerdo juego año.,REF-43801,España
TRX-100351,2025-02-01,2025,2,Febrero,Andes Investments SL,Restauración Ibérica S.A.,Servicios,Soporte,Gasto,3839.18,EUR,Efectivo,Pagado,Finanzas,Habría encuentran mar mar humanos vino fuentes.,REF-91665,España
TRX-100352,2025-02-28,2025,2,Febrero,Nordic Capital SA,Julia Roldán Calvet S.A.,Impuestos,IVA,Ingreso,7278.08,EUR,SEPA,Pendiente,Finanzas,Resto prensa lucha banco cantidad corte.,REF-23845,España
TRX-100353,2025-07-02,2025,7,Julio,Grupo Meridian SA,Morata y asociados S.Com.,Servicios,Mantenimiento,Gasto,1025.48,EUR,Bizum,Pagado,RRHH,Mira sé san alguien pesar resto mayores total julio.,REF-72003,España
TRX-100354,2024-05-27,2024,5,Mayo,Iberia Finance SL,Abad y Aramburu S.L.U.,Marketing,Eventos,Gasto,6240.86,EUR,Efectivo,Pagado,Finanzas,Su hombre recuerdo a líder ejemplo hemos sola tipos unidad.,REF-72287,Italia
TRX-100355,2024-12-11,2024,12,Diciembre,Atlantic Holdings SL,Construcción Arellano S.Coop.,Suministros,Oficina,Gasto,3594.92,EUR,Paypal,Pendiente,Dirección,Lugar méxico comunicación lado local ella.,REF-22873,Alemania
TRX-100356,2024-11-03,2024,11,Noviembre,Atlantic Holdings SL,Gelabert y Berenguer S.L.,Nómina,Sueldos,Gasto,1620.26,EUR,Paypal,Pagado,Finanzas,Grupo tales francia fuentes primeras unión casos régimen fuentes.,REF-34633,España
TRX-100357,2025-05-11,2025,5,Mayo,Iberia Finance SL,Comercial SQV S.L.N.E,Impuestos,Sociedades,Gasto,3298.13,EUR,Tarjeta,Pagado,Dirección,Sean parís propuesta económico mismos han pública.,REF-76426,España
TRX-100358,2024-01-30,2024,1,Enero,Nordic Capital SA,DESCONOCIDO,Financiación,Comisiones,Ingreso,4453.47,USD,Tarjeta,Pendiente,Comercial,Casi plaza somos r negro libre día.,REF-14334,España
TRX-100359,2024-07-22,2024,7,Julio,Atlantic Holdings SL,Manjón y Prado S.A.,Suministros,Energía,Gasto,1998.99,USD,SEPA,Pagado,Finanzas,Eso civil está última otra carácter juez momento.,REF-99282,España
TRX-100360,2025-08-31,2025,8,Agosto,Nordic Capital SA,Tecnologías Figuerola S.Coop.,Suministros,Tecnología,Gasto,3948.74,GBP,Paypal,Pagado,Operaciones,Juan alta campaña padre ese riesgo sé llama día boca.,REF-55121,España
TRX-100361,2026-04-30,2026,4,Abril,Atlantic Holdings SL,Pavón y Olivé S.A.,Marketing,Contenido,Ingreso,6495.43,EUR,Transferencia,Pagado,RRHH,Podemos pero familia rafael alta torno arte decir.,REF-38091,Francia
TRX-100362,2024-07-30,2024,7,Julio,Cresta Partners SA,Grupo Flores S.L.,Nómina,Seguridad Social,Gasto,2356.45,EUR,Transferencia,Pendiente,Dirección,Alrededor industria poco han siguientes jorge.,REF-11166,España
TRX-100363,2024-06-26,2024,6,Junio,Nordic Capital SA,Alimentación Nuñez & Asociados S.Com.,Consultoría,Operaciones,Ingreso,1767.5,EUR,Efectivo,Pagado,Dirección,Más haber pasar cualquier recursos cinco educación marcha trabajo.,REF-94245,España
TRX-100364,2025-04-15,2025,4,Abril,Nordic Capital SA,Hnos Zurita S.A.,Impuestos,Retenciones,Gasto,2916.38,EUR,Bizum,Pagado,RRHH,Así punto diario mañana bueno deseo.,REF-62055,España
TRX-100365,2025-11-09,2025,11,Noviembre,Andes Investments SL,Restauración OSIS S.A.,Ventas,Suscripción,Gasto,3208.25,EUR,SEPA,Pagado,Dirección,Realidad música larga menos mal señaló apenas ciudad.,REF-24169,España
TRX-100366,2025-10-17,2025,10,Octubre,Atlantic Holdings SL,Chelo Almeida Ariño S.C.P,Suministros,Tecnología,Gasto,5258.36,EUR,Bizum,Cancelado,Dirección,Familia aire mayores es tiempos político nivel explicó imágenes muchas.,REF-49163,España
TRX-100367,2024-02-28,2024,2,Febrero,Cresta Partners SA,Hermanos Pombo S.L.N.E,Financiación,Préstamos,Gasto,2866.5,EUR,Tarjeta,Pendiente,Dirección,Solamente martín ley aquella tema.,REF-75191,Alemania
TRX-100368,2025-02-18,2025,2,Febrero,Cresta Partners SA,Compañía Piña S.Coop.,Marketing,Eventos,Gasto,2472.22,EUR,Bizum,Cancelado,Comercial,Tribunal radio dado pedro actual primero conocer consejo millones encima salir.,REF-54979,Portugal
TRX-100369,2025-07-01,2025,7,Julio,Cresta Partners SA,Desarrollo Inteligentes S.L.,Nómina,Seguridad Social,Gasto,1742.53,EUR,Efectivo,Pendiente,Dirección,Armas estudio armas cierta siete garcía pasado donde época escuela.,REF-83170,España
TRX-100370,2024-05-11,2024,5,Mayo,Cresta Partners SA,Logística Coello S.L.,Servicios,Mantenimiento,Gasto,1124.59,EUR,Tarjeta,Rechazado,Operaciones,Aspecto idea papel paz corte vio corte nosotros.,REF-95778,España
TRX-100371,2026-02-01,2026,2,Febrero,Grupo Meridian SA,Construcción Globales S.A.,Suministros,Oficina,Gasto,1453.27,EUR,Efectivo,Pagado,RRHH,Francisco conocer p especialmente realidad le otros libros españa u joven.,REF-48541,España
TRX-100372,2024-02-24,2024,2,Febrero,Grupo Meridian SA,Espejo y asociados S.Coop.,Servicios,Mantenimiento,Ingreso,1448.27,USD,SEPA,Pagado,Dirección,Tenía importante fondo generales particular suficiente.,REF-60026,España
TRX-100373,2024-06-03,2024,6,Junio,Nordic Capital SA,Finanzas Ibérica S.A.,Impuestos,IVA,Ingreso,2712.95,EUR,SEPA,Rechazado,TI,Santiago aire voz edad gente producción también campaña tampoco.,REF-28772,España
TRX-100374,2025-05-14,2025,5,Mayo,Cresta Partners SA,Prado & Asociados S.Coop.,Consultoría,Estrategia,Gasto,1254.45,GBP,Efectivo,Pagado,Finanzas,Cara marco marco padre pasar j son obras ideas.,REF-69251,España
TRX-100375,2026-02-21,2026,2,Febrero,Grupo Meridian SA,Grupo Manuel S.Com.,Consultoría,Operaciones,Ingreso,3029.13,EUR,Transferencia,Pagado,TI,Lejos maría aquí tierra has compañía fiscal.,REF-93032,España
TRX-100376,2025-01-27,2025,1,Enero,Iberia Finance SL,Paula Sans Botella S.L.,Impuestos,Retenciones,Ingreso,7198.61,EUR,Bizum,Pagado,Finanzas,Fueron demasiado vio alguien tema.,REF-52233,Portugal
TRX-100377,2024-01-19,2024,1,Enero,Cresta Partners SA,Sanmartín & Asociados S.A.,Financiación,Préstamos,Ingreso,5333.39,EUR,Tarjeta,Pagado,Operaciones,Aun cama contenido tanto sé haciendo espera tenía conocimiento ella.,REF-50906,España
TRX-100378,2025-08-25,2025,8,Agosto,Nordic Capital SA,Fabiana Parejo Blázquez S.Coop.,Impuestos,Sociedades,Gasto,2699.18,EUR,Transferencia,Pagado,Operaciones,Principales hicieron p medio resto había partido iba.,REF-69759,Portugal
TRX-100379,2024-12-11,2024,12,Diciembre,Cresta Partners SA,Distribuciones Coca S.A.,Otros,Regularización,Gasto,9461.59,GBP,Efectivo,Cancelado,TI,Ambos propio llega medida objetivo.,REF-57087,Portugal
TRX-100380,2024-01-20,2024,1,Enero,Nordic Capital SA,Desarrollo AN S.A.,Consultoría,Finanzas,Ingreso,3214.05,EUR,Tarjeta,Pagado,Finanzas,Ciencia ministerio y contenido mano izquierda nuevos dirección otros.,REF-87292,España
TRX-100381,2025-12-29,2025,12,Diciembre,Grupo Meridian SA,Grupo Lobo S.Coop.,Servicios,Mantenimiento,Ingreso,3450.32,USD,Efectivo,Pendiente,RRHH,Mejores parece cosas yo empresa decir este común productos mercado.,REF-16368,España
TRX-100382,2024-04-20,2024,4,Abril,Iberia Finance SL,Comercial VJ S.L.,Ventas,Suscripción,Ingreso,2887.56,EUR,Paypal,Pagado,Finanzas,Sur i miguel cuales piel deja total cuando llega real presenta.,REF-81733,España
TRX-100383,2025-12-12,2025,12,Diciembre,Atlantic Holdings SL,Suministros DYGS S.Com.,Consultoría,Estrategia,Ingreso,3063.66,EUR,Transferencia,Pagado,Operaciones,Crisis diario p hacer metros pueda rafael atención.,REF-91631,España
TRX-100384,2026-04-30,2026,4,Abril,Andes Investments SL,Suministros Moliner y asociados S.Coop.,Consultoría,Finanzas,Ingreso,2313.21,EUR,Transferencia,Pagado,Finanzas,Libro quien contrario económica mismos figura fueron color río paciente la.,REF-75239,España
TRX-100385,2025-06-19,2025,6,Junio,Atlantic Holdings SL,Hnos Carranza S.L.,Nómina,Bonos,Ingreso,2719.81,EUR,Efectivo,Pagado,RRHH,Atrás términos idea claro derechos oficial.,REF-75058,Italia
TRX-100386,2024-08-28,2024,8,Agosto,Iberia Finance SL,Grupo Lucena S.C.P,Logística,Almacenaje,Ingreso,6261.43,EUR,Transferencia,Pendiente,Dirección,Falta sociales sé a radio.,REF-74763,España
TRX-100387,2024-03-17,2024,3,Marzo,Atlantic Holdings SL,Prieto & Asociados S.L.L.,Servicios,Asesoría,Ingreso,5616.58,EUR,Paypal,Cancelado,Operaciones,Mercado orden boca profesional conciencia autor.,REF-44619,España
TRX-100388,2024-02-10,2024,2,Febrero,Atlantic Holdings SL,Fabricio Serna Naranjo S.Coop.,Servicios,Soporte,Gasto,813.46,EUR,Efectivo,Pagado,Finanzas,Trabajar yo políticos garcía viene voy es administración.,REF-22451,Francia
TRX-100389,2024-05-21,2024,5,Mayo,Atlantic Holdings SL,Otero & Asociados S.L.N.E,Ventas,Venta producto,Ingreso,1341.23,EUR,Paypal,Cancelado,Operaciones,Prueba español pesar banco poder teatro he.,REF-22183,España
TRX-100390,2024-04-26,2024,4,Abril,Grupo Meridian SA,Inversiones SKOE S.L.N.E,Suministros,Oficina,Gasto,2014.35,GBP,Efectivo,Pendiente,Dirección,Julio suficiente acuerdo nivel poco memoria diferencia humana.,REF-72684,Portugal
TRX-100391,2024-05-15,2024,5,Mayo,Nordic Capital SA,Antonia Amaya Tolosa S.L.N.E,Consultoría,Estrategia,Ingreso,4901.13,EUR,SEPA,Pagado,RRHH,Tener carne consecuencia pública características mejor.,REF-98918,España
TRX-100392,2026-03-08,2026,3,Marzo,Andes Investments SL,Desarrollo LX S.L.,Otros,Ajustes,Gasto,575180.0,EUR,Bizum,Pendiente,Dirección,Mayor ministro había sueño tribunal luz dicen antes vino entrada.,REF-27125,España
TRX-100393,2025-02-25,2025,2,Febrero,Iberia Finance SL,Hermanos Gallego S.Com.,Logística,Transporte,Gasto,4445.02,EUR,Bizum,Pagado,Dirección,Unidos apenas lejos américa esos pasado.,REF-98857,España
TRX-100394,2025-08-01,2025,8,Agosto,Cresta Partners SA,Alimentación DFCC S.C.P,Otros,Regularización,Ingreso,1616.51,USD,SEPA,Pagado,Dirección,Partidos personas cosa área encuentra mi me.,REF-91033,España
TRX-100395,2024-12-20,2024,12,Diciembre,Nordic Capital SA,Familia Pla S.A.,Nómina,Bonos,Gasto,2338.52,USD,SEPA,Rechazado,RRHH,Presencia especie socialista pueda compañía medida político mayoría cuatro.,REF-17152,España
TRX-100396,2025-04-25,2025,4,Abril,Nordic Capital SA,Talleres GQVY S.Coop.,Consultoría,Operaciones,Gasto,3982.97,EUR,Paypal,Pagado,Operaciones,Aquellos encuentran mejor cama problemas c tras asimismo proyecto.,REF-46458,España
TRX-100397,2025-10-20,2025,10,Octubre,Grupo Meridian SA,Santana y asociados S.A.,Nómina,Seguridad Social,Gasto,2741.64,EUR,Transferencia,Pagado,RRHH,Poco posibilidad solución da empresa libre universidad camino quería.,REF-68733,España
TRX-100398,2024-11-19,2024,11,Noviembre,Grupo Meridian SA,Logística HPBU S.Com.,Logística,Almacenaje,Ingreso,123458.0,EUR,Transferencia,Pagado,TI,Unas primer resultados él haber acciones salud conseguir sol aquella acciones.,REF-14696,España
TRX-100399,2026-03-21,2026,3,Marzo,Andes Investments SL,Comercializadora Torrecilla S.A.,Ventas,Venta producto,Gasto,2565.29,EUR,Bizum,Pagado,Operaciones,Puntos voy unidad tienen club tiempo nada cuba sola interior.,REF-57624,Francia
TRX-100400,2024-12-05,2024,12,Diciembre,Cresta Partners SA,Filomena Barriga Botella S.A.T.,Nómina,Bonos,Gasto,5410.05,EUR,Bizum,Pagado,Finanzas,Mucha fiscal ayuda de algunos días.,REF-96364,España
TRX-100401,2026-04-29,2026,4,Abril,Andes Investments SL,Restauración Salvador & Asociados S.A.D,Suministros,Tecnología,Gasto,4185.11,EUR,Bizum,Pagado,Comercial,Cierto producto permite grado obstante formación centros torno.,REF-74542,España
TRX-100402,2024-09-17,2024,9,Septiembre,Nordic Capital SA,Hnos Castell S.L.L.,Impuestos,IVA,Ingreso,2639.5,EUR,Paypal,Pagado,Comercial,Solo pasa sólo enfermedad mejores.,REF-54293,España
TRX-100403,2025-10-10,2025,10,Octubre,Grupo Meridian SA,Canals y asociados S.L.N.E,Impuestos,IVA,Ingreso,3678.2,EUR,SEPA,Cancelado,Comercial,Servicios función hubo momentos camino siendo bajo.,REF-75382,España
TRX-100404,2025-03-19,2025,3,Marzo,Andes Investments SL,Tecnologías Chamorro S.A.,Ventas,Suscripción,Gasto,1491.62,EUR,Tarjeta,Pagado,Comercial,Ocasiones total dado sería tribunal primera un haciendo.,REF-26827,España
TRX-100405,2024-11-25,2024,11,Noviembre,Grupo Meridian SA,Transportes Rueda S.L.N.E,Otros,Regularización,Gasto,2340.94,GBP,Bizum,Pendiente,Operaciones,Otra dónde diferentes existe diciembre españoles.,REF-62149,Alemania
TRX-100406,2026-04-04,2026,4,Abril,Nordic Capital SA,Escolano y Santos S.Coop.,Marketing,Eventos,Ingreso,5154.83,EUR,Bizum,Rechazado,RRHH,Mejores buen ley medios los organización régimen momentos siglo jorge.,REF-49179,Francia
TRX-100407,2025-12-29,2025,12,Diciembre,Nordic Capital SA,Aragonés & Asociados S.Coop.,Financiación,Intereses,Ingreso,1207.59,EUR,Bizum,Pagado,Operaciones,Estos resultados compañía trabajo régimen j j cultural.,REF-98129,España
TRX-100408,2025-07-09,2025,7,Julio,Cresta Partners SA,Asunción Bermudez Zabala S.L.N.E,Consultoría,Operaciones,Gasto,4210.74,EUR,Efectivo,Pagado,RRHH,Centro blanco norte cargo tiempos.,REF-84794,Alemania
TRX-100409,2026-02-04,2026,2,Febrero,Grupo Meridian SA,Comercial Nuñez & Asociados S.Coop.,Impuestos,Sociedades,Gasto,807.79,EUR,SEPA,Pagado,TI,Violencia partidos mayoría m perdido tierra ver padres domingo podía.,REF-29048,España
TRX-100410,2024-09-30,2024,9,Septiembre,Atlantic Holdings SL,Comercial Sáenz & Asociados S.Coop.,Ventas,Venta producto,Ingreso,6773.56,EUR,Tarjeta,Pendiente,Dirección,Costa elementos unidos eso control ocasión alguna.,REF-48684,España
TRX-100411,2025-01-02,2025,1,Enero,Iberia Finance SL,Inmobiliaria Llopis S.L.L.,Financiación,Préstamos,Gasto,2311.21,EUR,Bizum,Pendiente,Comercial,Construcción españoles debía modelo.,REF-94819,España
TRX-100412,2026-03-14,2026,3,Marzo,Cresta Partners SA,Rafael Echevarría Jurado S.L.,Nómina,Seguridad Social,Gasto,3812.49,EUR,Paypal,Pagado,Dirección,González atrás pregunta programa otra nuevo comenzó.,REF-50980,Alemania
TRX-100413,2026-01-31,2026,1,Enero,Nordic Capital SA,Transportes Rey S.L.,Ventas,Venta producto,Gasto,3306.31,EUR,Paypal,Pendiente,Dirección,Sur artículo ver común consumo han nombre.,REF-94886,España
TRX-100414,2026-01-26,2026,1,Enero,Cresta Partners SA,Comercial YY S.Coop.,Otros,Regularización,Ingreso,3367.76,GBP,Efectivo,Pagado,Dirección,Mí hechos ex ojos popular siendo sería conciencia ningún mal.,REF-19760,España
TRX-100415,2025-06-10,2025,6,Junio,Grupo Meridian SA,Familia Otero S.L.N.E,Consultoría,Operaciones,Ingreso,3644.98,EUR,Efectivo,Pagado,Comercial,Actividades encima esos meses chile mis experiencia visto trabajadores.,REF-31093,España
TRX-100416,2024-12-04,2024,12,Diciembre,Cresta Partners SA,Finanzas Internacionales S.L.,Marketing,Publicidad,Gasto,1079.58,USD,Transferencia,Pagado,Operaciones,Primero las se donde papel crisis.,REF-88234,España
TRX-100417,2024-11-04,2024,11,Noviembre,Andes Investments SL,Pascual Gimenez Luque S.C.P,Otros,Regularización,Gasto,3403.13,EUR,Transferencia,Pendiente,Operaciones,O ella diversos siete g.,REF-78864,España
TRX-100418,2024-03-10,2024,3,Marzo,Grupo Meridian SA,Consultoría SG S.L.,Consultoría,Operaciones,Ingreso,2826.7,EUR,Paypal,Pagado,Comercial,Precio cosas general cosas tierra línea vida grupos explicó carrera.,REF-37964,España
TRX-100419,2024-10-27,2024,10,Octubre,Andes Investments SL,Jiménez & Asociados S.L.,Suministros,Tecnología,Ingreso,2318.1,EUR,SEPA,Pendiente,Dirección,Fácil vista luz todos club nombre primeros.,REF-11153,España
TRX-100420,2024-09-03,2024,9,Septiembre,Iberia Finance SL,Íngrid Fonseca Pozo S.A.,Suministros,Tecnología,Ingreso,2013.76,EUR,Efectivo,Pagado,Finanzas,Nada encuentra salud cuyo forma arte cinco entre mismo.,REF-60577,España
TRX-100421,2025-06-13,2025,6,Junio,Andes Investments SL,Supermercados Alfonso y asociados S.A.,Marketing,Publicidad,Gasto,3446.42,EUR,Paypal,Pagado,Operaciones,Hermano norte público i.,REF-95397,España
TRX-100422,2024-04-08,2024,4,Abril,Andes Investments SL,Acevedo y Villalba S.L.,Financiación,Préstamos,Ingreso,1780.06,EUR,Bizum,Pagado,Dirección,Estaban minutos fernando habla mismo ley buen francia libros.,REF-92511,Portugal
TRX-100423,2024-07-29,2024,7,Julio,Cresta Partners SA,Minería JUG S.L.N.E,Impuestos,IVA,Gasto,5109.76,EUR,Transferencia,Pendiente,Comercial,Española adelante buena consumo humano.,REF-13113,España
TRX-100424,2024-03-30,2024,3,Marzo,Iberia Finance SL,Finanzas Egea & Asociados S.L.N.E,Suministros,Oficina,Ingreso,3950.9,EUR,Efectivo,Pagado,RRHH,Dicho ex forma francia efecto considera.,REF-39837,Italia
TRX-100425,2025-04-06,2025,4,Abril,Grupo Meridian SA,Macaria Falcó Chaves S.A.,Impuestos,Retenciones,Gasto,3552.24,EUR,Paypal,Pagado,RRHH,Cuarto naturaleza valor ni encuentra.,REF-10773,España
TRX-100426,2026-02-13,2026,2,Febrero,Cresta Partners SA,Transportes Sancho & Asociados S.A.,Otros,Varios,Ingreso,5005.33,USD,Efectivo,Rechazado,Finanzas,Orden valores camino bajo tomar.,REF-47989,Portugal
TRX-100427,2024-03-29,2024,3,Marzo,Grupo Meridian SA,Irene Company Guijarro S.L.N.E,Marketing,Contenido,Gasto,978.01,EUR,Bizum,Pagado,Comercial,Campaña valor al primeras secretario.,REF-79922,España
TRX-100428,2024-10-29,2024,10,Octubre,Atlantic Holdings SL,Desarrollo Avanzadas S.A.,Impuestos,Sociedades,Ingreso,1463.46,EUR,Bizum,Pagado,Finanzas,López mejores país mesa g.,REF-82551,Francia
TRX-100429,2024-02-12,2024,2,Febrero,Andes Investments SL,Construcción ZP S.A.T.,Consultoría,Estrategia,Ingreso,4037.43,EUR,SEPA,Pagado,Finanzas,Ir local noviembre viene sé hicieron.,REF-49936,España
TRX-100430,2025-02-26,2025,2,Febrero,Nordic Capital SA,Logística Garcés S.L.,Suministros,Oficina,Ingreso,2078.38,EUR,SEPA,Pendiente,Comercial,Cuenta parte nosotros alrededor ver único nunca unas comunicación españa.,REF-25023,España
TRX-100431,2026-02-08,2026,2,Febrero,Cresta Partners SA,Cruz y Alcázar S.L.N.E,Otros,Varios,Gasto,2223.54,EUR,Efectivo,Pagado,Operaciones,A fueron día encima mucha.,REF-22871,España
TRX-100432,2024-12-04,2024,12,Diciembre,Nordic Capital SA,Tamarit y Castañeda S.A.D,Otros,Ajustes,Gasto,1342.02,EUR,Tarjeta,Pagado,RRHH,Recursos demás diversos actividades esta fueron calidad.,REF-19149,Italia
TRX-100433,2025-04-06,2025,4,Abril,Andes Investments SL,Inversiones VDJ S.L.U.,Suministros,Tecnología,Gasto,1782.86,EUR,Bizum,Pagado,RRHH,Objeto pregunta diversas universidad actividad.,REF-84299,España
TRX-100434,2024-06-21,2024,6,Junio,Atlantic Holdings SL,Inmobiliaria Castellana S.A.,Suministros,Tecnología,Ingreso,5165.38,EUR,Tarjeta,Pagado,Dirección,Políticas generales soy misma grande había.,REF-67163,España
TRX-100435,2025-11-26,2025,11,Noviembre,Grupo Meridian SA,López & Asociados S.Com.,Suministros,Oficina,Gasto,3990.53,EUR,Efectivo,Pendiente,TI,Francisco recuerdo grupos contra qué quiero pasado si.,REF-82308,España
TRX-100436,2024-10-14,2024,10,Octubre,Andes Investments SL,Comercializadora LE S.Com.,Otros,Varios,Ingreso,120822.0,EUR,Bizum,Rechazado,Finanzas,Sean pp proceso general guerra allí.,REF-19882,Italia
TRX-100437,2024-02-01,2024,2,Febrero,Andes Investments SL,Folch y Peña S.L.N.E,Financiación,Comisiones,Gasto,2270.49,EUR,Transferencia,Pagado,RRHH,Aquellos atención recuerdo nuevo trabajar.,REF-80736,España
TRX-100438,2025-02-05,2025,2,Febrero,Andes Investments SL,Gaspar Ponce Perea S.A.,Consultoría,Finanzas,Ingreso,3319.5,EUR,Efectivo,Pagado,RRHH,Mismos hicieron ello mientras autoridades todos.,REF-76900,España
